,Fecha,evapotranspiration,gross_primary_productivity,EMA 1,EMA 2,Evento extremo
409,2009-11-29,3.516,5.406,3.4354369589624363,6.073969986047194,0
410,2009-12-07,3.475,5.829,3.4426302218115508,6.029429987890486,0
411,2009-12-15,3.102,7.207,3.38069745386266,6.2435335862281365,0
412,2009-12-23,2.482,5.901,3.2172979372573702,6.181254756529963,0
413,2009-12-31,3.083,5.53,3.1928801204263735,6.062844838944215,0
414,2010-01-05,3.027,4.872,3.1627200895141123,5.846327635033947,0
415,2010-01-13,3.116,5.726,3.154225516340182,5.824449852692015,0
416,2010-01-21,3.939,6.709,3.296911766329445,5.985277172316416,0
417,2010-01-29,3.567,6.086,3.3460187019535392,6.0035904074712,0
418,2010-02-06,2.954,7.916,3.2747425736320417,6.351301222362578,0
419,2010-02-14,3.953,6.117,3.3980621181834074,6.308701018841534,0
420,2010-02-22,2.225,6.074,3.184778079355982,6.26602808482387,0
421,2010-03-02,3.24,6.361,3.1948184302979383,6.283295716862286,0
422,2010-03-10,3.985,6.535,3.338487787533918,6.329060104234981,0
423,2010-03-18,3.411,7.236,3.351671828591649,6.493958278198649,0
424,2010-03-26,3.487,6.289,3.376276948585151,6.4566931429502175,0
425,2010-04-03,3.268,7.172,3.356590210199929,6.586748922656624,0
426,2010-04-11,1.958,6.493,3.10230107101574,6.569703669540433,0
427,2010-04-19,3.159,6.752,3.112609952629488,6.602848430540629,0
428,2010-04-27,2.849,7.666,3.064680866171729,6.796148695783019,0
429,2010-05-05,3.84,6.277,3.2056479658076533,6.701758014805914,0
430,2010-05-13,2.501,6.655,3.07753014066458,6.6932565957154475,0
431,2010-05-21,2.078,4.708,2.895797400300938,6.332300884331815,0
432,2010-05-29,2.674,5.965,2.8554706047545007,6.265518933105647,0
433,2010-06-06,2.944,5.474,2.8715668594758723,6.121606395652224,0
434,2010-06-14,2.881,6.218,2.873281983564199,6.139132493742755,0
435,2010-06-22,3.355,6.181,2.960867080929524,6.146744809916169,0
436,2010-06-30,2.312,5.731,2.8428912546222693,6.071154834766727,0
437,2010-07-08,3.14,5.42,2.8969110455826157,5.952763060498947,0
438,2010-07-16,1.873,4.85,2.710745405612905,5.752260668523242,0
439,2010-07-24,2.171,6.156,2.6126098780132305,5.825667844669763,0
440,2010-08-01,2.65,5.853,2.619408099350358,5.830637357281075,0
441,2010-08-09,2.381,5.829,2.576061179825142,5.830339655263662,0
442,2010-08-17,2.1859999,5.41,2.505140941729715,5.753914235654289,0
443,2010-08-25,3.209,5.699,2.633115336074534,5.74392980767067,0
444,2010-09-02,3.637,5.617,2.815639835683408,5.720851679548153,0
445,2010-09-10,3.055,5.651,2.859159877696825,5.7081513783372495,0
446,2010-09-18,3.891,7.393,3.04676717855648,6.014487514255024,0
447,2010-09-26,4.373,5.792,3.2879004451750284,5.974035205644026,1
448,2010-10-04,3.205,5.541,3.2728276230897606,5.895301511776708,0
449,2010-10-12,3.584,7.409,3.3294044390054807,6.1705194041611895,0
450,2010-10-20,4.097,5.572,3.4689672904718143,6.06169769916877,0
451,2010-10-28,3.352,5.282,3.4477005100392386,5.9199344929289675,0
452,2010-11-05,3.363,7.213,3.4323004020460424,6.155037279798106,0
453,2010-11-13,3.215,7.533,3.3927912224320913,6.405575954811288,0
454,2010-11-21,3.014,7.521,3.323920079983501,6.608380310017829,0
455,2010-11-29,3.256,7.911,3.3115709821613493,6.845220212729653,0
456,2010-12-07,2.169,7.218,3.1038307872873974,6.912998344078834,1
457,2010-12-15,3.033,7.416,3.0909524609388894,7.004453170496098,0
458,2010-12-23,2.641,6.302,3.009142928481806,6.876734420547057,0
459,2010-12-31,3.1200001,6.952,3.0292987822083246,6.890419097019192,0
